date,sku,total_units,total_revenue,is_promo_active,category,base_price,units_lag_7,units_rolling_7d_avg,price_per_unit,month,day_of_week
2025-04-30,ACC-007,4,49.56,0,accessories,12.09,7.0,10.0,12.39,4,Wednesday
2025-05-01,ACC-007,7,90.14,0,accessories,12.09,7.0,9.571428571428571,12.877142857142857,5,Thursday
2025-05-02,ACC-007,12,155.35000000000002,0,accessories,12.09,7.0,9.571428571428571,12.945833333333335,5,Friday
2025-05-03,ACC-007,11,142.66,0,accessories,12.09,9.0,10.285714285714286,12.969090909090909,5,Saturday
2025-05-04,ACC-007,7,88.31,0,accessories,12.09,28.0,10.571428571428571,12.615714285714287,5,Sunday
2025-05-05,ACC-007,7,91.22999999999999,0,accessories,12.09,2.0,7.571428571428571,13.032857142857141,5,Monday
2025-05-06,ACC-007,8,103.0,0,accessories,12.09,10.0,8.285714285714286,12.875,5,Tuesday
2025-05-07,ACC-007,4,50.15,0,accessories,12.09,4.0,8.0,12.5375,5,Wednesday
2025-05-08,ACC-007,12,144.96,0,accessories,12.09,7.0,8.0,12.08,5,Thursday
2025-05-09,ACC-007,13,150.72,0,accessories,12.09,12.0,8.714285714285714,11.593846153846155,5,Friday
2025-05-10,ACC-007,18,206.06,0,accessories,12.09,11.0,8.857142857142858,11.447777777777778,5,Saturday
2025-05-11,ACC-007,18,210.78,1,accessories,12.09,7.0,9.857142857142858,11.71,5,Sunday
2025-05-12,ACC-007,15,172.64000000000001,0,accessories,12.09,7.0,11.428571428571429,11.509333333333334,5,Monday
2025-05-13,ACC-007,11,130.55,0,accessories,12.09,8.0,12.571428571428571,11.868181818181819,5,Tuesday
2025-05-14,ACC-007,9,109.42,0,accessories,12.09,4.0,13.0,12.157777777777778,5,Wednesday
2025-05-15,ACC-007,4,50.39,0,accessories,12.09,12.0,13.714285714285714,12.5975,5,Thursday
2025-05-16,ACC-007,7,88.36,0,accessories,12.09,13.0,12.571428571428571,12.622857142857143,5,Friday
2025-05-17,ACC-007,18,225.04,0,accessories,12.09,18.0,11.714285714285714,12.502222222222223,5,Saturday
2025-05-18,ACC-007,23,299.52,0,accessories,12.09,18.0,11.714285714285714,13.022608695652172,5,Sunday
2025-05-19,ACC-007,12,157.1,0,accessories,12.09,15.0,12.428571428571429,13.091666666666667,5,Monday
2025-05-20,ACC-007,8,107.41,0,accessories,12.09,11.0,12.0,13.42625,5,Tuesday
2025-05-21,ACC-007,6,77.06,0,accessories,12.09,9.0,11.571428571428571,12.843333333333334,5,Wednesday
2025-05-22,ACC-007,2,25.9,0,accessories,12.09,4.0,11.142857142857142,12.95,5,Thursday
2025-05-23,ACC-007,8,104.8,0,accessories,12.09,7.0,10.857142857142858,13.1,5,Friday
2025-05-24,ACC-007,9,118.43,0,accessories,12.09,18.0,11.0,13.158888888888889,5,Saturday
2025-05-25,ACC-007,12,154.25,0,accessories,12.09,23.0,9.714285714285714,12.854166666666666,5,Sunday
2025-05-26,ACC-007,1,13.85,0,accessories,12.09,12.0,8.142857142857142,13.85,5,Monday
2025-05-27,ACC-007,10,129.11,0,accessories,12.09,8.0,6.571428571428571,12.911000000000001,5,Tuesday
2025-05-28,ACC-007,13,165.22,0,accessories,12.09,6.0,6.857142857142857,12.70923076923077,5,Wednesday
2025-05-29,ACC-007,10,126.03,0,accessories,12.09,2.0,7.857142857142857,12.603,5,Thursday
2025-05-30,ACC-007,11,141.95,0,accessories,12.09,8.0,9.0,12.904545454545454,5,Friday
2025-05-31,ACC-007,15,195.48000000000002,0,accessories,12.09,9.0,9.428571428571429,13.032000000000002,5,Saturday
2025-06-01,ACC-007,6,79.49,0,accessories,12.09,12.0,10.285714285714286,13.248333333333333,6,Sunday
2025-06-02,ACC-007,6,80.64,0,accessories,12.09,1.0,9.428571428571429,13.44,6,Monday
2025-06-03,ACC-007,6,78.0,0,accessories,12.09,10.0,10.142857142857142,13.0,6,Tuesday
2025-06-04,ACC-007,7,89.11,0,accessories,12.09,13.0,9.571428571428571,12.73,6,Wednesday
2025-06-06,ACC-007,11,144.98,0,accessories,12.09,10.0,8.714285714285714,13.18,6,Friday
2025-06-07,ACC-007,7,91.0,0,accessories,12.09,11.0,8.857142857142858,13.0,6,Saturday
2025-06-08,ACC-007,5,66.85,0,accessories,12.09,15.0,8.285714285714286,13.37,6,Sunday
2025-06-09,ACC-007,3,39.01,0,accessories,12.09,6.0,6.857142857142857,13.003333333333332,6,Monday
2025-06-10,ACC-007,9,116.36000000000001,0,accessories,12.09,6.0,6.428571428571429,12.92888888888889,6,Tuesday
2025-06-11,ACC-007,7,89.44,0,accessories,12.09,6.0,6.857142857142857,12.777142857142858,6,Wednesday
2025-06-12,ACC-007,6,76.17,0,accessories,12.09,7.0,7.0,12.695,6,Thursday
2025-06-13,ACC-007,2,25.92,0,accessories,12.09,11.0,6.857142857142857,12.96,6,Friday
2025-06-14,ACC-007,17,217.28,0,accessories,12.09,7.0,5.571428571428571,12.781176470588235,6,Saturday
2025-06-15,ACC-007,6,77.26,0,accessories,12.09,5.0,7.0,12.876666666666667,6,Sunday
2025-06-16,ACC-007,1,12.86,0,accessories,12.09,3.0,7.142857142857143,12.86,6,Monday
2025-06-17,ACC-007,5,62.69,0,accessories,12.09,9.0,6.857142857142857,12.538,6,Tuesday
2025-06-18,ACC-007,3,39.45,0,accessories,12.09,7.0,6.285714285714286,13.15,6,Wednesday
2025-06-19,ACC-007,12,155.39999999999998,0,accessories,12.09,6.0,5.714285714285714,12.949999999999998,6,Thursday
2025-06-20,ACC-007,10,130.28,0,accessories,12.09,2.0,6.571428571428571,13.028,6,Friday
2025-06-21,ACC-007,14,181.42000000000002,0,accessories,12.09,17.0,7.714285714285714,12.95857142857143,6,Saturday
2025-06-22,ACC-007,23,293.14,0,accessories,12.09,6.0,7.285714285714286,12.745217391304347,6,Sunday
2025-06-23,ACC-007,16,205.91,0,accessories,12.09,1.0,9.714285714285714,12.869375,6,Monday
2025-06-24,ACC-007,9,118.32,0,accessories,12.09,5.0,11.857142857142858,13.146666666666667,6,Tuesday
2025-06-25,ACC-007,3,38.1,0,accessories,12.09,3.0,12.428571428571429,12.700000000000001,6,Wednesday
2025-06-26,ACC-007,13,167.46,0,accessories,12.09,12.0,12.428571428571429,12.881538461538462,6,Thursday
2025-06-27,ACC-007,20,257.32,0,accessories,12.09,10.0,12.571428571428571,12.866,6,Friday
2025-06-28,ACC-007,13,167.31,0,accessories,12.09,14.0,14.0,12.870000000000001,6,Saturday
2025-06-29,ACC-007,11,141.22,0,accessories,12.09,23.0,13.857142857142858,12.838181818181818,6,Sunday
2025-06-30,ACC-007,6,78.36,0,accessories,12.09,16.0,12.142857142857142,13.06,6,Monday
2025-07-01,ACC-007,10,133.44,0,accessories,12.09,9.0,10.714285714285714,13.344,7,Tuesday
2025-07-02,ACC-007,2,25.42,0,accessories,12.09,3.0,10.857142857142858,12.71,7,Wednesday
2025-07-03,ACC-007,4,51.12,0,accessories,12.09,13.0,10.714285714285714,12.78,7,Thursday
2025-07-04,ACC-007,20,252.67000000000002,0,accessories,12.09,20.0,9.428571428571429,12.633500000000002,7,Friday
2025-07-05,ACC-007,8,103.09,0,accessories,12.09,13.0,9.428571428571429,12.88625,7,Saturday
2025-07-06,ACC-007,18,234.38,0,accessories,12.09,11.0,8.714285714285714,13.02111111111111,7,Sunday
2025-07-07,ACC-007,15,185.81,0,accessories,12.09,6.0,9.714285714285714,12.387333333333334,7,Monday
2025-07-09,ACC-007,2,24.34,0,accessories,12.09,10.0,11.0,12.17,7,Wednesday
2025-07-10,ACC-007,7,82.03999999999999,0,accessories,12.09,2.0,9.857142857142858,11.719999999999999,7,Thursday
2025-07-11,ACC-007,16,176.12,0,accessories,12.09,4.0,10.571428571428571,11.0075,7,Friday
2025-07-12,ACC-007,25,267.74,0,accessories,12.09,20.0,12.285714285714286,10.7096,7,Saturday
2025-07-13,ACC-007,26,263.93,0,accessories,12.09,8.0,13.0,10.151153846153846,7,Sunday
2025-07-14,ACC-007,25,240.69,0,accessories,12.09,18.0,15.571428571428571,9.6276,7,Monday
2025-07-15,ACC-007,23,217.04,1,accessories,12.09,15.0,16.571428571428573,9.436521739130434,7,Tuesday
2025-07-16,ACC-007,16,153.74,0,accessories,12.09,2.0,17.714285714285715,9.60875,7,Wednesday
2025-07-17,ACC-007,13,129.94,0,accessories,12.09,7.0,19.714285714285715,9.995384615384616,7,Thursday
2025-07-18,ACC-007,15,157.7,0,accessories,12.09,16.0,20.571428571428573,10.513333333333332,7,Friday
2025-07-19,ACC-007,21,233.82,0,accessories,12.09,25.0,20.428571428571427,11.134285714285713,7,Saturday
2025-07-20,ACC-007,25,291.24,0,accessories,12.09,26.0,19.857142857142858,11.6496,7,Sunday
2025-07-21,ACC-007,11,138.8,0,accessories,12.09,25.0,19.714285714285715,12.618181818181819,7,Monday
2025-07-22,ACC-007,9,109.85,0,accessories,12.09,23.0,17.714285714285715,12.205555555555556,7,Tuesday
2025-07-23,ACC-007,1,13.44,0,accessories,12.09,16.0,15.714285714285714,13.44,7,Wednesday
2025-07-24,ACC-007,11,141.54,0,accessories,12.09,13.0,13.571428571428571,12.867272727272727,7,Thursday
2025-07-25,ACC-007,3,37.74,0,accessories,12.09,15.0,13.285714285714286,12.58,7,Friday
2025-07-26,ACC-007,24,303.65999999999997,0,accessories,12.09,21.0,11.571428571428571,12.652499999999998,7,Saturday
2025-07-27,ACC-007,9,116.72999999999999,0,accessories,12.09,25.0,12.0,12.969999999999999,7,Sunday
2025-07-28,ACC-007,9,114.50999999999999,0,accessories,12.09,11.0,9.714285714285714,12.723333333333333,7,Monday
2025-07-29,ACC-007,10,131.34,0,accessories,12.09,9.0,9.428571428571429,13.134,7,Tuesday
2025-07-30,ACC-007,11,142.79999999999998,0,accessories,12.09,1.0,9.571428571428571,12.98181818181818,7,Wednesday
2025-07-31,ACC-007,4,51.04,0,accessories,12.09,11.0,11.0,12.76,7,Thursday
2025-08-01,ACC-007,21,270.56,0,accessories,12.09,3.0,10.0,12.883809523809523,8,Friday
2025-08-02,ACC-007,17,218.76,0,accessories,12.09,24.0,12.571428571428571,12.868235294117646,8,Saturday
2025-08-03,ACC-007,14,182.14,0,accessories,12.09,9.0,11.571428571428571,13.01,8,Sunday
2025-08-04,ACC-007,15,194.25,0,accessories,12.09,9.0,12.285714285714286,12.95,8,Monday
2025-08-05,ACC-007,8,103.61,0,accessories,12.09,10.0,13.142857142857142,12.95125,8,Tuesday
2025-08-06,ACC-007,15,198.39000000000001,0,accessories,12.09,11.0,12.857142857142858,13.226,8,Wednesday
2025-08-07,ACC-007,9,115.17999999999999,0,accessories,12.09,4.0,13.428571428571429,12.797777777777776,8,Thursday
2025-08-08,ACC-007,11,138.64000000000001,0,accessories,12.09,21.0,14.142857142857142,12.603636363636365,8,Friday
2025-08-09,ACC-007,8,104.97999999999999,0,accessories,12.09,17.0,12.714285714285714,13.122499999999999,8,Saturday
2025-08-10,ACC-007,23,299.95,0,accessories,12.09,14.0,11.428571428571429,13.041304347826086,8,Sunday
2025-08-12,ACC-007,13,167.19,0,accessories,12.09,15.0,12.714285714285714,12.86076923076923,8,Tuesday
2025-08-13,ACC-007,10,128.97,0,accessories,12.09,8.0,12.428571428571429,12.897,8,Wednesday
2025-08-14,ACC-007,16,203.67999999999998,0,accessories,12.09,15.0,12.714285714285714,12.729999999999999,8,Thursday
2025-08-15,ACC-007,24,304.69,0,accessories,12.09,9.0,12.857142857142858,12.695416666666667,8,Friday
2025-08-16,ACC-007,32,398.67,0,accessories,12.09,11.0,15.0,12.4584375,8,Saturday
2025-08-17,ACC-007,14,172.2,0,accessories,12.09,8.0,18.0,12.299999999999999,8,Sunday
2025-08-18,ACC-007,13,157.47,0,accessories,12.09,23.0,18.857142857142858,12.113076923076923,8,Monday
2025-08-19,ACC-007,22,264.7,0,accessories,12.09,13.0,17.428571428571427,12.031818181818181,8,Tuesday
2025-08-20,ACC-007,18,215.67,0,accessories,12.09,10.0,18.714285714285715,11.981666666666666,8,Wednesday
2025-08-21,ACC-007,24,278.56,0,accessories,12.09,16.0,19.857142857142858,11.606666666666667,8,Thursday
2025-08-22,ACC-007,39,448.41,0,accessories,12.09,24.0,21.0,11.497692307692308,8,Friday
2025-08-23,ACC-007,39,457.67,0,accessories,12.09,32.0,23.142857142857142,11.735128205128206,8,Saturday
2025-08-24,ACC-007,30,346.51,0,accessories,12.09,14.0,24.142857142857142,11.550333333333333,8,Sunday
2025-08-25,ACC-007,14,160.61,1,accessories,12.09,13.0,26.428571428571427,11.472142857142858,8,Monday
2025-08-26,ACC-007,27,318.79,0,accessories,12.09,22.0,26.571428571428573,11.807037037037038,8,Tuesday
2025-08-27,ACC-007,20,233.71,0,accessories,12.09,18.0,27.285714285714285,11.685500000000001,8,Wednesday
2025-08-28,ACC-007,16,187.61,0,accessories,12.09,24.0,27.571428571428573,11.725625,8,Thursday
2025-08-29,ACC-007,34,409.16,0,accessories,12.09,39.0,26.428571428571427,12.034117647058824,8,Friday
2025-08-30,ACC-007,12,143.99,0,accessories,12.09,39.0,25.714285714285715,11.999166666666667,8,Saturday
2025-08-31,ACC-007,42,502.44,0,accessories,12.09,30.0,21.857142857142858,11.962857142857143,8,Sunday
2025-09-01,ACC-007,14,172.4,0,accessories,12.09,14.0,23.571428571428573,12.314285714285715,9,Monday
2025-09-02,ACC-007,4,48.589999999999996,0,accessories,12.09,27.0,23.571428571428573,12.147499999999999,9,Tuesday
2025-09-03,ACC-007,23,292.84000000000003,0,accessories,12.09,20.0,20.285714285714285,12.73217391304348,9,Wednesday
2025-09-04,ACC-007,14,175.84,0,accessories,12.09,16.0,20.714285714285715,12.56,9,Thursday
2025-09-05,ACC-007,33,420.21,0,accessories,12.09,34.0,20.428571428571427,12.733636363636363,9,Friday
2025-09-06,ACC-007,23,303.08,0,accessories,12.09,12.0,20.285714285714285,13.177391304347825,9,Saturday
2025-09-07,ACC-007,23,298.09,0,accessories,12.09,42.0,21.857142857142858,12.960434782608695,9,Sunday
2025-09-08,ACC-007,16,210.85,0,accessories,12.09,14.0,19.142857142857142,13.178125,9,Monday
2025-09-09,ACC-007,19,251.67,0,accessories,12.09,4.0,19.428571428571427,13.24578947368421,9,Tuesday
2025-09-10,ACC-007,21,265.04,0,accessories,12.09,23.0,21.571428571428573,12.620952380952382,9,Wednesday
2025-09-11,ACC-007,13,168.91,0,accessories,12.09,14.0,21.285714285714285,12.993076923076924,9,Thursday
2025-09-12,ACC-007,20,259.48,0,accessories,12.09,33.0,21.142857142857142,12.974,9,Friday
2025-09-13,ACC-007,27,351.27000000000004,0,accessories,12.09,23.0,19.285714285714285,13.010000000000002,9,Saturday
2025-09-14,ACC-007,33,423.63,0,accessories,12.09,23.0,19.857142857142858,12.837272727272728,9,Sunday
2025-09-15,ACC-007,19,245.34,0,accessories,12.09,16.0,21.285714285714285,12.91263157894737,9,Monday
2025-09-16,ACC-007,13,166.73,0,accessories,12.09,19.0,21.714285714285715,12.825384615384614,9,Tuesday
2025-09-17,ACC-007,22,287.82,0,accessories,12.09,21.0,20.857142857142858,13.082727272727272,9,Wednesday
2025-09-18,ACC-007,11,140.79,0,accessories,12.09,13.0,21.0,12.799090909090909,9,Thursday
2025-09-19,ACC-007,27,350.61,0,accessories,12.09,20.0,20.714285714285715,12.985555555555557,9,Friday
2025-09-20,ACC-007,15,194.34,0,accessories,12.09,27.0,21.714285714285715,12.956,9,Saturday
2025-09-21,ACC-007,16,209.56,0,accessories,12.09,33.0,20.0,13.0975,9,Sunday
2025-09-22,ACC-007,8,105.84,0,accessories,12.09,19.0,17.571428571428573,13.23,9,Monday
2025-09-23,ACC-007,15,194.99,0,accessories,12.09,13.0,16.0,12.999333333333334,9,Tuesday
2025-09-24,ACC-007,28,360.14,0,accessories,12.09,22.0,16.285714285714285,12.862142857142857,9,Wednesday
2025-09-25,ACC-007,28,377.71,0,accessories,12.09,11.0,17.142857142857142,13.489642857142856,9,Thursday
2025-09-26,ACC-007,30,398.53999999999996,0,accessories,12.09,27.0,19.571428571428573,13.284666666666665,9,Friday
2025-09-27,ACC-007,15,197.26999999999998,0,accessories,12.09,15.0,20.0,13.151333333333332,9,Saturday
2025-09-28,ACC-007,35,448.27,0,accessories,12.09,16.0,20.0,12.807714285714285,9,Sunday
2025-09-29,ACC-007,12,156.67,0,accessories,12.09,8.0,22.714285714285715,13.055833333333332,9,Monday
2025-09-30,ACC-007,32,425.86,0,accessories,12.09,15.0,23.285714285714285,13.308125,9,Tuesday
2025-10-01,ACC-007,16,208.95,0,accessories,12.09,28.0,25.714285714285715,13.059375,10,Wednesday
2025-10-02,ACC-007,34,448.38,0,accessories,12.09,28.0,24.0,13.18764705882353,10,Thursday
2025-10-03,ACC-007,11,144.86,0,accessories,12.09,30.0,24.857142857142858,13.16909090909091,10,Friday
2025-10-04,ACC-007,28,366.01,0,accessories,12.09,15.0,22.142857142857142,13.071785714285713,10,Saturday
2025-10-05,ACC-007,13,170.25,0,accessories,12.09,35.0,24.0,13.096153846153847,10,Sunday
2025-10-06,ACC-007,15,194.18,0,accessories,12.09,12.0,20.857142857142858,12.945333333333334,10,Monday
2025-10-07,ACC-007,7,93.05,0,accessories,12.09,32.0,21.285714285714285,13.292857142857143,10,Tuesday
2025-10-08,ACC-007,19,247.72,0,accessories,12.09,16.0,17.714285714285715,13.037894736842105,10,Wednesday
2025-10-09,ACC-007,35,458.49,0,accessories,12.09,34.0,18.142857142857142,13.099714285714287,10,Thursday
2025-10-10,ACC-007,24,312.86,0,accessories,12.09,11.0,18.285714285714285,13.035833333333334,10,Friday
2025-10-11,ACC-007,36,469.88,0,accessories,12.09,28.0,20.142857142857142,13.052222222222222,10,Saturday
2025-10-12,ACC-007,21,275.2,0,accessories,12.09,13.0,21.285714285714285,13.104761904761904,10,Sunday
2025-10-13,ACC-007,18,238.6,0,accessories,12.09,15.0,22.428571428571427,13.255555555555555,10,Monday
2025-10-14,ACC-007,14,181.45,0,accessories,12.09,7.0,22.857142857142858,12.960714285714285,10,Tuesday
2025-10-15,ACC-007,21,275.69,0,accessories,12.09,19.0,23.857142857142858,13.128095238095238,10,Wednesday
2025-10-16,ACC-007,36,470.14,0,accessories,12.09,35.0,24.142857142857142,13.059444444444445,10,Thursday
2025-10-17,ACC-007,14,185.19,0,accessories,12.09,24.0,24.285714285714285,13.227857142857143,10,Friday
2025-10-18,ACC-007,37,489.07,0,accessories,12.09,36.0,22.857142857142858,13.218108108108108,10,Saturday
2025-10-19,ACC-007,6,77.34,0,accessories,12.09,21.0,23.0,12.89,10,Sunday
2025-10-20,ACC-007,7,91.2,0,accessories,12.09,18.0,20.857142857142858,13.028571428571428,10,Monday
2025-10-21,ACC-007,11,145.23,0,accessories,12.09,14.0,19.285714285714285,13.202727272727271,10,Tuesday
2025-10-22,ACC-007,17,221.51,0,accessories,12.09,21.0,18.857142857142858,13.03,10,Wednesday
2025-10-23,ACC-007,31,403.78,0,accessories,12.09,36.0,18.285714285714285,13.025161290322579,10,Thursday
2025-10-24,ACC-007,25,327.03,0,accessories,12.09,14.0,17.571428571428573,13.081199999999999,10,Friday
2025-10-25,ACC-007,21,272.71,0,accessories,12.09,37.0,19.142857142857142,12.986190476190476,10,Saturday
2025-10-26,ACC-007,32,410.84000000000003,0,accessories,12.09,6.0,16.857142857142858,12.838750000000001,10,Sunday
2025-10-27,ACC-007,34,433.72,0,accessories,12.09,7.0,20.571428571428573,12.756470588235295,10,Monday
2025-10-28,ACC-007,32,407.92,0,accessories,12.09,11.0,24.428571428571427,12.7475,10,Tuesday
2025-10-29,ACC-007,47,585.4,0,accessories,12.09,17.0,27.428571428571427,12.45531914893617,10,Wednesday
2025-10-30,ACC-007,23,282.83,0,accessories,12.09,31.0,31.714285714285715,12.29695652173913,10,Thursday
2025-10-31,ACC-007,46,571.08,1,accessories,12.09,25.0,30.571428571428573,12.414782608695653,10,Friday
2025-11-01,ACC-007,47,582.16,0,accessories,12.09,21.0,33.57142857142857,12.386382978723404,11,Saturday
2025-11-02,ACC-007,27,336.45,0,accessories,12.09,32.0,37.285714285714285,12.46111111111111,11,Sunday
2025-11-03,ACC-007,22,282.83,0,accessories,12.09,34.0,36.57142857142857,12.85590909090909,11,Monday
2025-11-04,ACC-007,25,320.06,0,accessories,12.09,32.0,34.857142857142854,12.8024,11,Tuesday
2025-11-05,ACC-007,38,481.05,0,accessories,12.09,47.0,33.857142857142854,12.659210526315789,11,Wednesday
2025-11-06,ACC-007,22,283.58,0,accessories,12.09,23.0,32.57142857142857,12.889999999999999,11,Thursday
2025-11-07,ACC-007,19,245.59,0,accessories,12.09,46.0,32.42857142857143,12.92578947368421,11,Friday
2025-11-08,ACC-007,13,173.09,0,accessories,12.09,47.0,28.571428571428573,13.314615384615385,11,Saturday
2025-11-09,ACC-007,40,523.67,0,accessories,12.09,27.0,23.714285714285715,13.09175,11,Sunday
2025-11-10,ACC-007,30,390.37,0,accessories,12.09,22.0,25.571428571428573,13.012333333333334,11,Monday
2025-11-11,ACC-007,19,250.12,0,accessories,12.09,25.0,26.714285714285715,13.16421052631579,11,Tuesday
2025-11-12,ACC-007,20,258.2,0,accessories,12.09,38.0,25.857142857142858,12.91,11,Wednesday
2025-11-13,ACC-007,11,142.92000000000002,0,accessories,12.09,22.0,23.285714285714285,12.992727272727274,11,Thursday
2025-11-14,ACC-007,16,206.3,0,accessories,12.09,19.0,21.714285714285715,12.89375,11,Friday
2025-11-15,ACC-007,36,461.49,0,accessories,12.09,13.0,21.285714285714285,12.819166666666668,11,Saturday
2025-11-16,ACC-007,36,470.27,0,accessories,12.09,40.0,24.571428571428573,13.063055555555556,11,Sunday
2025-11-17,ACC-007,23,298.56,0,accessories,12.09,30.0,24.0,12.980869565217391,11,Monday
2025-11-18,ACC-007,20,256.74,0,accessories,12.09,19.0,23.0,12.837,11,Tuesday
2025-11-19,ACC-007,20,264.89,0,accessories,12.09,20.0,23.142857142857142,13.244499999999999,11,Wednesday
2025-11-20,ACC-007,17,220.88,0,accessories,12.09,11.0,23.142857142857142,12.992941176470588,11,Thursday
2025-11-21,ACC-007,17,225.66,0,accessories,12.09,16.0,24.0,13.274117647058823,11,Friday
2025-11-22,ACC-007,25,328.98,0,accessories,12.09,36.0,24.142857142857142,13.1592,11,Saturday
2025-11-23,ACC-007,29,379.33,0,accessories,12.09,36.0,22.571428571428573,13.080344827586206,11,Sunday
2025-11-24,ACC-007,23,296.86,0,accessories,12.09,23.0,21.571428571428573,12.906956521739131,11,Monday
2025-11-25,ACC-007,17,218.28,0,accessories,12.09,20.0,21.571428571428573,12.84,11,Tuesday
2025-11-26,ACC-007,37,436.57,0,accessories,12.09,20.0,21.142857142857142,11.799189189189189,11,Wednesday
2025-11-27,ACC-007,99,955.24,0,accessories,12.09,17.0,23.571428571428573,9.648888888888889,11,Thursday
2025-11-28,ACC-007,149,1208.06,1,accessories,12.09,17.0,35.285714285714285,8.107785234899328,11,Friday
2025-11-29,ACC-007,136,1225.38,0,accessories,12.09,25.0,54.142857142857146,9.01014705882353,11,Saturday
2025-11-30,ACC-007,68,633.03,0,accessories,12.09,29.0,70.0,9.309264705882352,11,Sunday
2025-12-01,ACC-007,59,506.17,1,accessories,12.09,23.0,75.57142857142857,8.579152542372881,12,Monday
2025-12-02,ACC-007,50,518.16,0,accessories,12.09,17.0,80.71428571428571,10.363199999999999,12,Tuesday
2025-12-03,ACC-007,63,620.38,0,accessories,12.09,37.0,85.42857142857143,9.847301587301587,12,Wednesday
2025-12-04,ACC-007,61,656.04,0,accessories,12.09,99.0,89.14285714285714,10.754754098360655,12,Thursday
2025-12-05,ACC-007,70,770.6,0,accessories,12.09,149.0,83.71428571428571,11.008571428571429,12,Friday
2025-12-06,ACC-007,92,1035.66,0,accessories,12.09,136.0,72.42857142857143,11.257173913043479,12,Saturday
2025-12-07,ACC-007,60,690.41,0,accessories,12.09,68.0,66.14285714285714,11.506833333333333,12,Sunday
2025-12-08,ACC-007,41,465.03000000000003,0,accessories,12.09,59.0,65.0,11.342195121951221,12,Monday
2025-12-09,ACC-007,71,818.64,0,accessories,12.09,50.0,62.42857142857143,11.530140845070422,12,Tuesday
2025-12-10,ACC-007,47,538.92,0,accessories,12.09,63.0,65.42857142857143,11.466382978723404,12,Wednesday
2025-12-11,ACC-007,83,940.79,0,accessories,12.09,61.0,63.142857142857146,11.334819277108434,12,Thursday
2025-12-12,ACC-007,60,684.58,0,accessories,12.09,70.0,66.28571428571429,11.409666666666668,12,Friday
2025-12-13,ACC-007,81,907.23,0,accessories,12.09,92.0,64.85714285714286,11.20037037037037,12,Saturday
2025-12-14,ACC-007,75,846.93,0,accessories,12.09,60.0,63.285714285714285,11.292399999999999,12,Sunday
2025-12-15,ACC-007,56,626.14,1,accessories,12.09,41.0,65.42857142857143,11.181071428571428,12,Monday
2025-12-16,ACC-007,60,674.6800000000001,0,accessories,12.09,71.0,67.57142857142857,11.244666666666667,12,Tuesday
2025-12-17,ACC-007,65,749.91,0,accessories,12.09,47.0,66.0,11.537076923076922,12,Wednesday
2025-12-18,ACC-007,60,691.74,0,accessories,12.09,83.0,68.57142857142857,11.529,12,Thursday
2025-12-19,ACC-007,76,878.23,0,accessories,12.09,60.0,65.28571428571429,11.555657894736843,12,Friday
2025-12-20,ACC-007,104,1235.27,0,accessories,12.09,81.0,67.57142857142857,11.877596153846154,12,Saturday
2025-12-21,ACC-007,78,931.78,0,accessories,12.09,75.0,70.85714285714286,11.945897435897436,12,Sunday
2025-12-22,ACC-007,51,607.73,0,accessories,12.09,56.0,71.28571428571429,11.916274509803921,12,Monday
2025-12-23,ACC-007,44,491.78,0,accessories,12.09,60.0,70.57142857142857,11.17681818181818,12,Tuesday
2025-12-24,ACC-007,22,222.72,0,accessories,12.09,65.0,68.28571428571429,10.123636363636363,12,Wednesday
2025-12-25,ACC-007,33,297.49,1,accessories,12.09,60.0,62.142857142857146,9.014848484848486,12,Thursday
2025-12-26,ACC-007,62,529.13,1,accessories,12.09,76.0,58.285714285714285,8.534354838709678,12,Friday
2025-12-27,ACC-007,67,602.31,0,accessories,12.09,104.0,56.285714285714285,8.989701492537312,12,Saturday
2025-12-28,ACC-007,73,734.62,0,accessories,12.09,78.0,51.0,10.063287671232876,12,Sunday
2025-12-29,ACC-007,21,227.82,0,accessories,12.09,51.0,50.285714285714285,10.848571428571429,12,Monday
2025-12-30,ACC-007,25,287.71,0,accessories,12.09,44.0,46.0,11.5084,12,Tuesday
2023-01-08,ACC-008,3,46.94,0,accessories,17.46,4.0,3.0,15.646666666666667,1,Sunday
2023-01-09,ACC-008,2,32.94,0,accessories,17.46,4.0,2.857142857142857,16.47,1,Monday
2023-01-10,ACC-008,1,17.79,0,accessories,17.46,1.0,2.5714285714285716,17.79,1,Tuesday
2023-01-11,ACC-008,3,48.0,0,accessories,17.46,1.0,2.5714285714285716,16.0,1,Wednesday
2023-01-12,ACC-008,4,68.71000000000001,0,accessories,17.46,2.0,2.857142857142857,17.177500000000002,1,Thursday
2023-01-13,ACC-008,4,63.6,0,accessories,17.46,5.0,3.142857142857143,15.9,1,Friday
2023-01-14,ACC-008,3,50.49,0,accessories,17.46,4.0,3.0,16.830000000000002,1,Saturday
2023-01-15,ACC-008,2,32.5,0,accessories,17.46,3.0,2.857142857142857,16.25,1,Sunday
2023-01-17,ACC-008,1,16.69,0,accessories,17.46,2.0,2.7142857142857144,16.69,1,Tuesday
2023-01-18,ACC-008,5,84.22,0,accessories,17.46,1.0,2.5714285714285716,16.844,1,Wednesday
2023-01-19,ACC-008,1,17.91,0,accessories,17.46,3.0,3.142857142857143,17.91,1,Thursday
2023-01-20,ACC-008,2,34.22,0,accessories,17.46,4.0,2.857142857142857,17.11,1,Friday
